1066,1532043461.368647,1532043461368646684,1533665892945279269,95.720000
1067,1532043461.621046,1532043461621045503,1533665893132768035,95.280000
1068,1532043461.814990,1532043461814989855,1533665893342393413,94.850000
1069,1532043462.020601,1532043462020601268,1533665893563586316,89.770000
1070,1532043462.243079,1532043462243079272,1533665893796238984,89.590000
1071,1532043462.475064,1532043462475063864,1533665894041272086,89.850000
1073,1532043462.969636,1532043462969635716,1533665894291077598,90.400000
1073,1532043462.969636,1532043462969635716,1533665894595542510,90.900000
1074,1532043463.270077,1532043463270076785,1533665894822830832,90.720000
1075,1532043463.502035,1532043463502035169,1533665895061339670,90.540000
1076,1532043463.740653,1532043463740652696,1533665895311546645,90.480000
1077,1532043463.985789,1532043463985788855,1533665895560859614,90.570000
1078,1532043464.235940,1532043464235940482,1533665895786583764,90.690000
1079,1532043464.468869,1532043464468869135,1533665896046291283,90.830000
1080,1532043464.727178,1532043464727178363,1533665896290874366,90.430000
1081,1532043464.965829,1532043464965829074,1533665896504961997,89.510000
1082,1532043465.183784,1532043465183783992,1533665896716039468,88.110000
1083,1532043465.394319,1532043465394319129,1533665896950390522,86.160000
1084,1532043465.632441,1532043465632440658,1533665897234978213,84.620000
1086,1532043466.145910,1532043466145909687,1533665897465191154,84.180000
1086,1532043466.145910,1532043466145909687,1533665897733927059,85.550000
1087,1532043466.411608,1532043466411607463,1533665898000089215,88.580000
1088,1532043466.675471,1532043466675471295,1533665898255448653,92.010000
1089,1532043466.932613,1532043466932613263,1533665898514067973,95.680000
1090,1532043467.194525,1532043467194525262,1533665898758699141,98.650000
1091,1532043467.440793,1532043467440793352,1533665898991709877,101.110000
1092,1532043467.673419,1532043467673419446,1533665899254671126,103.360000
1094,1532043468.144703,1532043468144703259,1533665899465729690,104.610000
1094,1532043468.144703,1532043468144703259,1533665899722471873,105.390000
1095,1532043468.402672,1532043468402671752,1533665899971247564,105.530000
1096,1532043468.647194,1532043468647193769,1533665900225973658,105.380000
1097,1532043468.906181,1532043468906181011,1533665900495538983,105.100000
1098,1532043469.170684,1532043469170683784,1533665900721369825,104.830000
1099,1532043469.400762,1532043469400761759,1533665900921288653,104.730000
1100,1532043469.600223,1532043469600223339,1533665901159013384,104.860000
1101,1532043469.836736,1532043469836735690,1533665901411121290,105.130000
1102,1532043470.084285,1532043470084284671,1533665901617338635,105.510000
1103,1532043470.296783,1532043470296782681,1533665901835951762,105.590000
1104,1532043470.513681,1532043470513681187,1533665902074230492,105.450000
1105,1532043470.750478,1532043470750477825,1533665902297459249,105.130000
1106,1532043470.972206,1532043470972205944,1533665902569051488,104.680000
1107,1532043471.247753,1532043471247753475,1533665902791064658,104.310000
1108,1532043471.473164,1532043471473164140,1533665903025140008,103.990000
1110,1532043471.967266,1532043471967265594,1533665903294763140,103.780000
1110,1532043471.967266,1532043471967265594,1533665903526572798,103.620000
1111,1532043472.205426,1532043472205425715,1533665903743092905,103.510000
1112,1532043472.422203,1532043472422203325,1533665904044247578,103.720000
1113,1532043472.714775,1532043472714775207,1533665904283656211,104.100000
1114,1532043472.963882,1532043472963881719,1533665904518483063,104.460000
1115,1532043473.197522,1532043473197521793,1533665904760768904,104.710000
1116,1532043473.442824,1532043473442824382,1533665904975863919,104.910000
1117,1532043473.657460,1532043473657460272,1533665905203213542,105.010000
1118,1532043473.883180,1532043473883180280,1533665905437292491,104.910000
1119,1532043474.116009,1532043474116009093,1533665905676534663,104.740000
1120,1532043474.354495,1532043474354495197,1533665905911152806,104.480000
1121,1532043474.588990,1532043474588989668,1533665906175424534,104.120000
1122,1532043474.851557,1532043474851556480,1533665906398184870,103.730000
1123,1532043475.076803,1532043475076803146,1533665906643256673,103.540000
1124,1532043475.322402,1532043475322402534,1533665906882357181,103.510000
1125,1532043475.563945,1532043475563944658,1533665907142444651,103.680000
1126,1532043475.823896,1532043475823895960,1533665907385625828,104.010000
1127,1532043476.067246,1532043476067245854,1533665907618193616,104.390000
1128,1532043476.299903,1532043476299902827,1533665907830738761,104.650000
1129,1532043476.511497,1532043476511497065,1533665908083074155,104.670000
1130,1532043476.764961,1532043476764960520,1533665908347105224,104.540000
1131,1532043477.028699,1532043477028699295,1533665908555888395,104.400000
1132,1532043477.232034,1532043477232034556,1533665908825378000,104.170000
1133,1532043477.505445,1532043477505444975,1533665909071434572,103.960000
